Enroll,READING,WRITING,LISTENING,ORAL,FINAL,NIVEL,adm_administration_date
56751,13,14,21,11,C,1,10/15/22 15:00
57464,18,8,13,15,C,1,10/15/22 15:00
58291,19,14,21,15,B,1,10/15/22 15:00
56555,20,16,22,20,A,1,10/15/22 15:00
56975,18,14,17,17,B,1,10/15/22 15:00
57414,16,8,18,15,C,1,10/15/22 15:00
56309,18,15,17,19,B,1,10/15/22 15:00
57183,12,4,6,3,E,1,10/15/22 15:00
57590,10,10,5,15,D,1,10/15/22 15:00
57539,18,11,20,20,B,1,10/15/22 15:00
57232,17,13,18,17,C,1,10/15/22 15:00
57624,17,13,15,17,C,1,10/15/22 15:00
57196,19,16,23,18,A,1,10/15/22 15:00
56968,12,11,18,19,C,1,10/15/22 15:00
56294,13,7,16,17,D,1,10/15/22 15:00
57394,16,10,7,17,D,1,10/15/22 15:00
56938,20,16,23,20,A,1,10/15/22 15:00
57113,20,15,21,17,B,1,10/15/22 15:00
57094,20,13,23,19,B,1,10/15/22 15:00
57587,7,1,6,8,E,1,10/15/22 15:00
57351,19,16,14,17,C,1,10/15/22 15:00
56756,20,12,11,17,C,1,10/15/22 15:00
57271,16,13,16,13,C,1,10/15/22 15:00
57874,18,12,16,19,C,1,10/15/22 15:00
57861,10,7,4,12,D,1,10/15/22 15:00
56339,18,10,15,14,C,1,10/15/22 15:00
57206,19,14,23,20,B,1,10/15/22 15:00
57517,20,12,17,19,B,1,10/15/22 15:00
56988,15,11,16,18,C,1,10/15/22 15:00
57775,18,13,7,19,C,1,10/15/22 15:00
57556,21,16,24,20,A,1,10/15/22 15:00
57827,20,14,23,19,A,1,10/15/22 15:00
57862,20,15,12,18,C,1,10/15/22 15:00
57930,16,15,20,16,B,1,10/15/22 15:00
58067,18,13,24,18,B,1,10/15/22 15:00
57908,13,14,18,17,C,1,10/15/22 15:00
57029,13,4,6,10,E,1,10/15/22 15:00
57893,15,12,20,16,C,1,10/15/22 15:00
58140,19,15,18,17,B,1,10/15/22 15:00
56522,16,9,15,15,C,1,10/15/22 15:00
58152,10,3,9,9,E,1,10/15/22 15:00
57612,19,15,17,20,B,1,10/15/22 15:00
57536,17,13,10,15,C,1,10/15/22 15:00
58282,13,6,10,11,D,1,10/15/22 15:00
57902,16,5,7,16,D,1,10/15/22 15:00
57688,15,9,9,5,E,1,10/15/22 15:00
57594,20,15,22,19,B,1,10/15/22 15:00
57118,16,10,19,9,D,1,10/15/22 15:00
56398,21,13,21,15,B,1,10/15/22 15:00
56415,18,14,11,15,C,1,10/15/22 15:00
57537,17,15,20,19,B,1,10/15/22 15:00
57475,18,11,15,9,D,1,10/15/22 15:00
57677,20,16,20,20,B,1,10/15/22 15:00
56337,16,11,17,12,C,1,10/15/22 15:00
57209,21,10,10,15,C,1,10/15/22 15:00
57944,19,11,18,12,C,1,10/15/22 15:00
57382,18,13,19,19,B,1,10/15/22 15:00
57350,17,12,8,18,D,1,10/15/22 15:00
57152,13,8,10,15,D,1,10/15/22 15:00
57678,16,12,8,12,D,1,10/15/22 15:00
57499,11,5,12,13,D,1,10/15/22 15:00
57009,18,12,12,15,C,1,10/15/22 15:00
57578,14,14,17,14,C,1,10/15/22 15:00
57521,12,7,4,10,E,1,10/15/22 15:00
57655,6,4,9,11,D,1,10/15/22 15:00
57451,16,14,11,17,C,1,10/15/22 15:00
57604,15,16,18,14,B,1,10/15/22 15:00
56863,20,12,18,11,C,1,10/15/22 15:00
56635,14,6,10,19,D,1,10/15/22 15:00
57755,11,4,7,18,D,1,10/15/22 15:00
57746,20,12,20,15,B,1,10/15/22 15:00
57246,7,3,8,6,E,1,10/15/22 15:00
57719,13,10,17,15,C,1,10/15/22 15:00
57626,19,15,20,20,B,1,10/15/22 15:00
57787,15,7,8,14,D,1,10/15/22 15:00
57759,18,14,20,19,B,1,10/15/22 15:00
57804,20,9,16,12,C,1,10/15/22 15:00
57557,18,13,22,20,B,1,10/15/22 15:00
57566,4,2,5,8,E,1,10/15/22 15:00
57669,17,8,19,12,C,1,10/15/22 15:00
58047,18,12,18,15,C,1,10/15/22 15:00
57567,10,5,5,15,D,1,10/15/22 15:00
57500,20,12,15,19,C,1,10/15/22 15:00
57958,18,13,21,13,C,1,10/15/22 15:00
57488,21,15,22,19,A,1,10/15/22 15:00
57571,17,13,17,16,C,1,10/15/22 15:00
57704,20,15,15,20,B,1,10/15/22 15:00
57907,16,12,16,15,C,1,10/15/22 15:00
57645,15,12,14,16,C,1,10/15/22 15:00
58079,15,14,18,16,C,1,10/15/22 15:00
58098,19,11,19,18,B,1,10/15/22 15:00
57583,5,2,3,1,E,1,10/15/22 15:00
58118,19,13,15,20,C,1,10/15/22 15:00
58213,13,14,17,16,C,1,10/15/22 15:00
58114,19,15,22,19,B,1,10/15/22 15:00
58190,10,5,7,8,E,1,10/15/22 15:00
58070,16,11,13,13,C,1,10/15/22 15:00
58202,17,16,16,20,B,1,10/15/22 15:00
58165,11,3,9,18,D,1,10/15/22 15:00
57421,14,4,10,17,D,1,10/15/22 15:00
58215,5,4,4,12,D,1,10/15/22 15:00
58189,22,13,18,19,B,1,10/15/22 15:00
58216,18,12,21,20,B,1,10/15/22 15:00
58192,14,8,13,19,D,1,10/15/22 15:00
58198,19,12,14,17,C,1,10/15/22 15:00
58226,11,1,6,12,D,1,10/15/22 15:00
58259,14,10,10,12,D,1,10/15/22 15:00
58206,13,11,6,16,D,1,10/15/22 15:00
58194,16,12,8,20,D,1,10/15/22 15:00
57372,11,4,3,14,D,1,10/15/22 15:00
58293,20,12,24,19,B,1,10/15/22 15:00
58278,9,9,11,11,D,1,10/15/22 15:00
57239,16,12,15,13,C,1,10/15/22 15:00
57811,10,3,8,6,E,1,10/15/22 15:00
58265,16,13,21,20,B,1,10/15/22 15:00
58121,20,13,21,15,B,1,10/15/22 15:00
58051,13,9,6,11,D,1,10/15/22 15:00
58299,17,7,7,15,D,1,10/15/22 15:00
58294,17,11,15,0,E,1,10/15/22 15:00
58273,20,16,20,20,B,1,10/15/22 15:00
57762,19,14,12,15,C,1,10/15/22 15:00
56690,14,5,13,6,E,1,10/15/22 15:00
56998,20,15,19,17,B,1,10/15/22 15:00
58187,13,9,13,15,D,1,10/15/22 15:00
58214,18,12,21,20,B,1,10/15/22 15:00
58271,20,14,19,20,B,1,10/15/22 15:00
58173,18,11,21,20,B,1,10/15/22 15:00
58104,18,10,14,16,C,1,10/15/22 15:00
57479,20,10,21,20,B,1,10/15/22 15:00
57724,18,12,17,19,C,1,10/15/22 15:00
58267,20,15,19,20,B,1,10/15/22 15:00
56524,13,6,11,11,D,1,10/15/22 15:00
58255,19,15,20,20,B,1,10/15/22 15:00
58150,10,9,16,16,D,1,10/15/22 15:00
58275,8,3,5,12,D,1,10/15/22 15:00
58220,18,9,17,17,C,1,10/15/22 15:00
58203,7,7,10,12,D,1,10/15/22 15:00
57740,20,13,20,16,B,1,10/15/22 15:00
57373,8,5,12,13,D,1,10/15/22 15:00
57788,16,14,18,15,B,1,10/15/22 15:00
58300,17,15,19,20,B,1,10/15/22 15:00
57418,4,1,5,8,E,1,10/15/22 15:00
58279,11,6,17,14,D,1,10/15/22 15:00
58196,18,13,16,20,C,1,10/15/22 15:00
56786,14,9,11,0,E,1,10/15/22 15:00
58289,17,14,24,20,B,1,10/15/22 15:00
57726,19,16,22,20,A,1,10/15/22 15:00
56463,18,15,23,17,B,1,10/15/22 15:00
56572,19,9,13,20,C,1,10/15/22 15:00
56734,12,12,17,11,C,1,10/15/22 15:00
56702,16,10,14,19,C,1,10/15/22 15:00
56605,11,6,12,7,E,1,10/15/22 15:00
56739,5,2,7,10,E,1,10/15/22 15:00
57610,21,14,15,11,C,1,10/15/22 15:00
56640,10,7,11,11,D,1,10/15/22 15:00
56357,15,12,15,20,C,1,10/15/22 15:00
57660,18,16,20,15,B,1,10/15/22 15:00
57340,17,14,18,20,B,1,10/15/22 15:00
57215,13,7,8,15,D,1,10/15/22 15:00
57130,21,11,17,14,B,1,10/15/22 15:00
57598,20,15,22,20,A,1,10/15/22 15:00
57388,17,12,17,15,C,1,10/15/22 15:00
57508,18,13,17,19,B,1,10/15/22 15:00
57619,15,10,16,17,C,1,10/15/22 15:00
57433,18,15,19,19,B,1,10/15/22 15:00
57639,6,5,6,10,E,1,10/15/22 15:00
57673,17,15,13,16,C,1,10/15/22 15:00
57768,13,5,5,9,E,1,10/15/22 15:00
57703,7,3,9,9,E,1,10/15/22 15:00
57993,19,13,19,20,B,1,10/15/22 15:00
57057,14,4,11,12,D,1,10/15/22 15:00
57715,16,10,13,6,D,1,10/15/22 15:00
56400,14,11,18,13,C,1,10/15/22 15:00
57764,6,3,10,5,E,1,10/15/22 15:00
57553,7,5,6,6,E,1,10/15/22 15:00
58132,11,6,8,6,E,1,10/15/22 15:00
58240,15,9,14,16,C,1,10/15/22 15:00
57330,3,3,3,0,E,1,10/15/22 15:00
56418,16,12,20,11,C,1,10/15/22 15:00
57524,17,15,19,18,B,1,10/15/22 15:00
58197,20,16,18,19,B,1,10/15/22 15:00
56740,13,6,10,12,D,1,10/15/22 15:00
57363,21,12,8,8,D,1,10/15/22 15:00
57663,8,5,8,11,D,1,10/15/22 15:00
57658,16,12,8,11,D,1,10/15/22 15:00
56737,20,12,23,20,B,1,10/15/22 15:00
57754,19,7,11,9,D,1,10/15/22 15:00
57471,5,3,8,8,E,1,10/15/22 15:00
57699,10,8,9,13,D,1,10/15/22 15:00
56586,18,14,20,16,B,1,10/15/22 15:00
57937,18,14,13,14,C,1,10/15/22 15:00
57089,13,5,14,13,D,1,10/15/22 15:00
57628,9,4,7,6,E,1,10/15/22 15:00
58288,21,15,25,16,B,1,10/15/22 15:00
57965,18,11,13,18,C,1,10/15/22 15:00
56552,19,16,17,17,C,1,10/15/22 15:00
57091,16,14,24,19,B,1,10/15/22 15:00
56299,18,4,15,14,D,1,10/15/22 15:00
56457,16,8,12,20,D,1,10/15/22 15:00
56753,20,15,23,20,A,1,10/15/22 15:00
56554,18,12,21,16,B,1,10/15/22 15:00
57404,17,12,20,14,B,1,10/15/22 15:00
57494,22,15,24,20,A,1,10/15/22 15:00
56351,15,12,11,16,C,1,10/15/22 15:00
57477,19,12,11,16,C,1,10/15/22 15:00
57120,9,1,4,11,D,1,10/15/22 15:00
57501,16,10,17,20,C,1,10/15/22 15:00
56559,13,11,13,17,C,1,10/15/22 15:00
57405,19,16,21,20,B,1,10/15/22 15:00
57109,19,16,19,18,B,1,10/15/22 15:00
57264,20,15,15,17,B,1,10/15/22 15:00
56543,16,7,13,14,D,1,10/15/22 15:00
56733,21,14,22,20,A,1,10/15/22 15:00
57256,8,5,8,14,D,1,10/15/22 15:00
56306,17,14,15,18,C,1,10/15/22 15:00
57202,20,16,22,19,A,1,10/15/22 15:00
57551,19,13,15,16,C,1,10/15/22 15:00
56561,20,16,22,17,A,1,10/15/22 15:00
56368,17,14,20,16,B,1,10/15/22 15:00
57403,5,4,5,13,D,1,10/15/22 15:00
56760,17,11,10,17,C,1,10/15/22 15:00
56977,15,15,15,19,C,1,10/15/22 15:00
56918,17,15,21,20,B,1,10/15/22 15:00
57396,21,15,18,18,B,1,10/15/22 15:00
57458,7,3,7,9,E,1,10/15/22 15:00
56402,12,7,11,14,D,1,10/15/22 15:00
57991,19,15,23,19,A,1,10/15/22 15:00
57920,18,10,19,17,C,1,10/15/22 15:00
56362,19,15,21,19,B,1,10/15/22 15:00
57071,21,15,20,15,B,1,10/15/22 15:00
56253,20,16,18,12,C,1,10/15/22 15:00
56638,19,16,19,17,B,1,10/15/22 15:00
57559,18,12,15,19,C,1,10/15/22 15:00
57869,19,13,20,19,B,1,10/15/22 15:00
56768,15,15,12,13,C,1,10/15/22 15:00
57217,15,8,10,11,D,1,10/15/22 15:00
57435,22,14,18,15,B,1,10/15/22 15:00
56662,16,10,14,19,C,1,10/15/22 15:00
56327,14,12,15,17,C,1,10/15/22 15:00
57484,17,13,17,20,C,1,10/15/22 15:00
57837,16,12,16,15,C,1,10/15/22 15:00
57407,15,11,16,8,D,1,10/15/22 15:00
57909,10,11,9,9,E,1,10/15/22 15:00
57380,6,2,5,0,E,1,10/15/22 15:00
57961,19,12,15,17,C,1,10/15/22 15:00
57533,9,5,8,19,D,1,10/15/22 15:00
58001,9,6,3,7,E,1,10/15/22 15:00
58006,17,10,11,8,D,1,10/15/22 15:00
58015,19,12,15,11,C,1,10/15/22 15:00
57878,7,7,8,8,E,1,10/15/22 15:00
57058,12,6,9,16,D,1,10/15/22 15:00
56394,19,12,18,18,C,1,10/15/22 15:00
57445,20,15,17,16,B,1,10/15/22 15:00
57083,12,8,11,0,E,1,10/15/22 15:00
56876,20,13,20,14,B,1,10/15/22 15:00
56541,16,10,20,20,C,1,10/15/22 15:00
58043,18,12,21,16,B,1,10/15/22 15:00
58017,18,15,17,20,B,1,10/15/22 15:00
56765,15,8,16,11,C,1,10/15/22 15:00
57748,14,8,10,15,D,1,10/15/22 15:00
57139,18,13,13,11,C,1,10/15/22 15:00
58147,10,13,9,13,D,1,10/15/22 15:00
57007,17,13,20,19,B,1,10/15/22 15:00
57085,18,11,17,19,C,1,10/15/22 15:00
56862,18,13,18,13,C,1,10/15/22 15:00
57273,10,2,9,7,E,1,10/15/22 15:00
57490,17,14,16,18,C,1,10/15/22 15:00
58059,11,9,17,10,E,1,10/15/22 15:00
57992,9,6,12,17,D,1,10/15/22 15:00
58142,21,15,24,20,A,1,10/15/22 15:00
57795,7,5,8,12,D,1,10/15/22 15:00
57190,19,12,19,14,B,1,10/15/22 15:00
58186,4,2,6,5,E,1,10/15/22 15:00
57831,19,15,22,17,B,1,10/15/22 15:00
56627,16,9,11,15,D,1,10/15/22 15:00
57134,16,8,14,14,C,1,10/15/22 15:00
58060,19,14,22,15,B,1,10/15/22 15:00
56584,15,11,11,17,C,1,10/15/22 15:00
57904,16,13,16,17,C,1,10/15/22 15:00
56375,6,6,6,10,E,1,10/15/22 15:00
57042,10,11,10,16,D,1,10/15/22 15:00
57216,21,14,23,20,A,1,10/15/22 15:00
56655,14,11,10,12,D,1,10/15/22 15:00
56624,21,14,20,18,B,1,10/15/22 15:00
56723,6,7,12,12,D,1,10/15/22 15:00
57335,13,10,5,13,D,1,10/15/22 15:00
57110,18,14,12,16,C,1,10/15/22 15:00
58100,18,8,16,16,C,1,10/15/22 15:00
57900,19,11,17,8,D,1,10/15/22 15:00
57279,18,13,20,15,B,1,10/15/22 15:00
57516,6,3,14,10,E,1,10/15/22 15:00
56467,15,13,10,15,C,1,10/15/22 15:00
56395,12,4,14,16,D,1,10/15/22 15:00
57786,12,11,16,8,D,1,10/15/22 15:00
57062,13,12,13,17,C,1,10/15/22 15:00
56887,17,14,20,20,B,1,10/15/22 15:00
56886,12,12,10,18,D,1,10/15/22 15:00
57892,20,14,16,18,B,1,10/15/22 15:00
56924,20,16,17,20,B,1,10/15/22 15:00
57927,19,15,17,13,C,1,10/15/22 15:00
56856,14,9,6,18,D,1,10/15/22 15:00
58284,17,13,15,17,C,1,10/15/22 15:00
58230,18,6,10,11,D,1,10/15/22 15:00
57040,14,9,8,17,D,1,10/15/22 15:00
58009,16,9,13,20,C,1,10/15/22 15:00
57428,19,14,22,20,B,1,10/15/22 15:00
56838,15,9,15,11,C,1,10/15/22 15:00
56766,14,11,17,15,C,1,10/15/22 15:00
57253,16,14,18,19,B,1,10/15/22 15:00
57181,15,8,8,8,E,1,10/15/22 15:00
56319,13,12,15,13,C,1,10/15/22 15:00
57306,15,11,17,14,C,1,10/15/22 15:00
57039,18,11,19,19,C,1,10/15/22 15:00
56982,15,10,16,19,C,1,10/15/22 15:00
58250,16,7,14,14,C,1,10/15/22 15:00
57532,5,3,5,0,E,1,10/15/22 15:00
56349,20,15,20,19,B,1,10/15/22 15:00
57386,16,11,20,19,C,1,10/15/22 15:00
57540,2,3,6,0,E,1,10/15/22 15:00
57575,18,13,12,20,C,1,10/15/22 15:00
58158,15,10,16,13,C,1,10/15/22 15:00
56497,20,14,20,14,B,1,10/15/22 15:00
56531,21,14,16,19,B,1,10/15/22 15:00
58162,12,2,9,16,D,1,10/15/22 15:00
57278,15,15,21,19,B,1,10/15/22 15:00
56376,14,4,12,10,E,1,10/15/22 15:00
58164,20,15,21,20,B,1,10/15/22 15:00
57780,18,12,20,20,B,1,10/15/22 15:00
57990,21,14,21,11,C,1,10/15/22 15:00
57261,18,13,21,18,B,1,10/15/22 15:00
57054,22,13,21,9,C,1,10/15/22 15:00
57544,5,5,4,0,E,1,10/15/22 15:00
57732,17,11,16,15,C,1,10/15/22 15:00
56949,17,9,18,15,C,1,10/15/22 15:00
57148,11,5,5,5,E,1,10/15/22 15:00
57354,19,10,19,18,C,1,10/15/22 15:00
56363,20,13,21,18,B,1,10/15/22 15:00
56330,15,11,17,19,C,1,10/15/22 15:00
57147,17,15,13,19,C,1,10/15/22 15:00
56637,17,12,18,16,C,1,10/15/22 15:00
57194,13,14,11,8,D,1,10/15/22 15:00
56489,21,15,23,17,A,1,10/15/22 15:00
56719,14,8,15,16,D,1,10/15/22 15:00
56837,19,15,22,20,B,1,10/15/22 15:00
56484,17,13,14,12,C,1,10/15/22 15:00
57341,17,11,15,13,C,1,10/15/22 15:00
57123,18,11,15,15,C,1,10/15/22 15:00
56345,13,8,12,6,E,1,10/15/22 15:00
57262,21,12,21,17,B,1,10/15/22 15:00
56942,15,15,22,20,B,1,10/15/22 15:00
57387,14,11,20,19,C,1,10/15/22 15:00
57116,17,14,14,11,C,1,10/15/22 15:00
56749,19,12,17,15,C,1,10/15/22 15:00
56990,14,11,10,17,D,1,10/15/22 15:00
57112,16,13,18,20,C,1,10/15/22 15:00
56893,9,8,8,13,D,1,10/15/22 15:00
57052,20,14,16,18,B,1,10/15/22 15:00
57219,19,14,23,12,C,1,10/15/22 15:00
56715,21,14,22,17,B,1,10/15/22 15:00
57362,14,7,14,18,D,1,10/15/22 15:00
57319,16,15,20,20,B,1,10/15/22 15:00
56385,19,12,12,17,C,1,10/15/22 15:00
57334,19,13,17,20,B,1,10/15/22 15:00
56621,9,4,4,12,D,1,10/15/22 15:00
57086,12,7,6,14,D,1,10/15/22 15:00
57988,22,13,21,17,B,1,10/15/22 15:00
57270,12,7,7,14,D,1,10/15/22 15:00
57934,18,10,13,16,C,1,10/15/22 15:00
57935,14,13,10,13,C,1,10/15/22 15:00
56639,19,16,21,20,B,1,10/15/22 15:00
57117,20,13,11,16,C,1,10/15/22 15:00
57370,20,16,20,20,B,1,10/15/22 15:00
57359,18,13,20,20,B,1,10/15/22 15:00
57946,17,11,18,19,C,1,10/15/22 15:00
57942,17,13,14,20,C,1,10/15/22 15:00
57535,8,7,3,6,E,1,10/15/22 15:00
57957,17,16,19,15,B,1,10/15/22 15:00
58124,16,10,15,20,C,1,10/15/22 15:00
57303,20,16,22,20,A,1,10/15/22 15:00
56353,15,9,15,20,C,1,10/15/22 15:00
57090,18,13,21,20,B,1,10/15/22 15:00
57153,19,15,21,20,B,1,10/15/22 15:00
57390,10,12,13,15,D,1,10/15/22 15:00
56960,17,15,20,20,B,1,10/15/22 15:00
56591,19,13,16,19,C,1,10/15/22 15:00
57659,15,9,18,19,C,1,10/15/22 15:00
56901,13,9,10,14,D,1,10/15/22 15:00
58144,11,8,6,11,D,1,10/15/22 15:00
57347,17,15,16,18,C,1,10/15/22 15:00
57318,18,14,16,20,C,1,10/15/22 15:00
57842,8,4,6,8,E,1,10/15/22 15:00
57170,12,8,17,18,D,1,10/15/22 15:00
58212,19,16,24,20,A,1,10/15/22 15:00
57836,19,15,21,20,B,1,10/15/22 15:00
57378,18,15,23,19,B,1,10/15/22 15:00
58154,20,15,23,20,A,1,10/15/22 15:00
56996,19,11,11,17,C,1,10/15/22 15:00
57979,20,14,22,18,B,1,10/15/22 15:00
57257,9,7,18,12,D,1,10/15/22 15:00
57087,13,13,11,11,C,1,10/15/22 15:00
56770,15,11,12,18,C,1,10/15/22 15:00
57119,17,13,14,16,C,1,10/15/22 15:00
58008,21,15,17,19,B,1,10/15/22 15:00
57365,18,12,18,16,C,1,10/15/22 15:00
57258,18,12,12,13,C,1,10/15/22 15:00
57247,9,2,5,6,E,1,10/15/22 15:00
57985,20,15,22,20,B,1,10/15/22 15:00
56431,14,5,9,10,E,1,10/15/22 15:00
56597,17,15,21,20,B,1,10/15/22 15:00
56409,16,10,14,12,C,1,10/15/22 15:00
56691,14,15,6,9,E,1,10/15/22 15:00
57272,17,10,15,14,C,1,10/15/22 15:00
56505,17,14,20,20,B,1,10/15/22 15:00
56846,19,13,16,20,B,1,10/15/22 15:00
57453,17,10,18,15,C,1,10/15/22 15:00
57406,20,15,21,13,C,1,10/15/22 15:00
57402,9,5,14,5,E,1,10/15/22 15:00
57160,19,15,21,20,B,1,10/15/22 15:00
57467,19,10,10,13,C,1,10/15/22 15:00
56423,11,6,8,11,D,1,10/15/22 15:00
56331,20,14,20,17,B,1,10/15/22 15:00
57224,14,11,13,9,D,1,10/15/22 15:00
57342,13,7,12,14,D,1,10/15/22 15:00
57426,20,16,21,14,B,1,10/15/22 15:00
57417,17,14,17,15,C,1,10/15/22 15:00
56672,16,13,18,17,C,1,10/15/22 15:00
57476,17,11,17,14,C,1,10/15/22 15:00
57211,22,14,14,16,B,1,10/15/22 15:00
56493,18,14,16,16,B,1,10/15/22 15:00
56873,21,15,23,17,A,1,10/15/22 15:00
56818,15,11,11,13,D,1,10/15/22 15:00
57204,18,11,21,13,C,1,10/15/22 15:00
57371,19,15,20,16,B,1,10/15/22 15:00
57223,8,6,8,10,E,1,10/15/22 15:00
56265,18,14,16,20,C,1,10/15/22 15:00
57180,18,13,20,18,B,1,10/15/22 15:00
56588,3,6,13,9,E,1,10/15/22 15:00
57131,19,16,16,12,C,1,10/15/22 15:00
56249,18,15,18,13,C,1,10/15/22 15:00
57283,17,13,20,17,B,1,10/15/22 15:00
57241,10,7,12,9,E,1,10/15/22 15:00
56602,18,13,19,20,B,1,10/15/22 15:00
56445,19,14,11,15,C,1,10/15/22 15:00
57400,17,12,12,12,C,1,10/15/22 15:00
57948,13,8,14,15,D,1,10/15/22 15:00
57136,17,9,13,15,C,1,10/15/22 15:00
56857,20,13,20,18,B,1,10/15/22 15:00
57243,20,14,23,20,A,1,10/15/22 15:00
57455,19,13,21,20,B,1,10/15/22 15:00
58027,18,8,16,16,C,1,10/15/22 15:00
57398,20,14,11,19,C,1,10/15/22 15:00
57410,17,11,13,17,C,1,10/15/22 15:00
57142,19,9,14,17,C,1,10/15/22 15:00
57440,14,13,17,15,C,1,10/15/22 15:00
57459,19,16,17,18,B,1,10/15/22 15:00
57460,20,15,19,20,B,1,10/15/22 15:00
58002,18,12,7,11,C,1,10/15/22 15:00
57456,15,9,18,14,C,1,10/15/22 15:00
56513,20,16,20,20,B,1,10/15/22 15:00
57275,8,4,8,7,E,1,10/15/22 15:00
57970,11,7,11,17,D,1,10/15/22 15:00
57943,20,13,22,20,B,1,10/15/22 15:00
57439,18,13,19,17,B,1,10/15/22 15:00
58012,19,14,21,17,B,1,10/15/22 15:00
57785,19,13,19,13,C,1,10/15/22 15:00
56507,20,15,20,19,B,1,10/15/22 15:00
56782,19,11,19,16,B,1,10/15/22 15:00
57835,6,4,6,8,E,1,10/15/22 15:00
57345,12,4,8,14,D,1,10/15/22 15:00
56948,17,12,11,19,C,1,10/15/22 15:00
57369,18,9,16,16,C,1,10/15/22 15:00
56659,19,15,19,20,B,1,10/15/22 15:00
57450,18,12,21,20,B,1,10/15/22 15:00
58253,13,6,9,16,D,1,10/15/22 15:00
57446,12,10,13,14,D,1,10/15/22 15:00
57481,19,14,22,20,B,1,10/15/22 15:00
56965,18,9,12,15,C,1,10/15/22 15:00
57425,21,13,22,19,B,1,10/15/22 15:00
56440,18,11,9,13,C,1,10/15/22 15:00
57933,17,15,18,19,B,1,10/15/22 15:00
58020,18,11,15,13,C,1,10/15/22 15:00
56956,17,12,16,16,C,1,10/15/22 15:00
57381,10,4,7,6,E,1,10/15/22 15:00
56617,7,6,6,7,E,1,10/15/22 15:00
57082,20,16,23,19,A,1,10/15/22 15:00
57177,16,4,13,6,E,1,10/15/22 15:00
57431,14,11,8,13,D,1,10/15/22 15:00
57154,18,14,20,15,B,1,10/15/22 15:00
57986,15,11,18,13,C,1,10/15/22 15:00
57220,20,14,18,20,B,1,10/15/22 15:00
56957,14,11,17,15,C,1,10/15/22 15:00
57028,12,9,9,14,D,1,10/15/22 15:00
56568,19,13,23,20,B,1,10/15/22 15:00
56969,18,12,17,19,C,1,10/15/22 15:00
57395,13,8,8,11,D,1,10/15/22 15:00
57013,11,5,7,8,E,1,10/15/22 15:00
56529,20,13,19,20,B,1,10/15/22 15:00
57295,19,14,18,12,C,1,10/15/22 15:00
57226,18,12,18,11,C,1,10/15/22 15:00
57199,20,16,19,14,B,1,10/15/22 15:00
56750,21,15,24,20,A,1,10/15/22 15:00
57171,19,15,22,18,B,1,10/15/22 15:00
56933,17,15,18,19,B,1,10/15/22 15:00
58010,19,11,20,20,B,1,10/15/22 15:00
58028,15,15,20,15,B,1,10/15/22 15:00
56611,11,2,12,8,E,1,10/15/22 15:00
56501,17,15,14,18,C,1,10/15/22 15:00
57143,12,8,9,16,D,1,10/15/22 15:00
57225,21,15,22,20,A,1,10/15/22 15:00
57444,13,12,11,15,D,1,10/15/22 15:00
56687,19,15,15,20,B,1,10/15/22 15:00
56804,22,15,20,19,B,1,10/15/22 15:00
58026,13,9,10,11,D,1,10/15/22 15:00
57969,18,13,19,15,B,1,10/15/22 15:00
57809,11,4,13,6,E,1,10/15/22 15:00
57312,21,16,21,14,B,1,10/15/22 15:00
57327,18,13,16,11,C,1,10/15/22 15:00
57328,15,14,14,11,C,1,10/15/22 15:00
57281,19,15,23,20,A,1,10/15/22 15:00
57229,17,12,13,1,D,1,10/15/22 15:00
57125,21,13,17,11,C,1,10/15/22 15:00
57108,16,10,18,11,C,1,10/15/22 15:00
58022,19,14,17,12,C,1,10/15/22 15:00
57749,16,10,13,6,D,1,10/15/22 15:00
56462,18,13,17,13,C,1,10/15/22 15:00
57161,9,3,5,1,E,1,10/15/22 15:00
57486,18,14,23,20,B,1,10/15/22 15:00
58024,20,12,17,16,C,1,10/15/22 15:00
56504,19,12,18,17,B,2,10/22/22 15:00
56735,19,12,12,11,C,2,10/22/22 15:00
56292,18,12,18,17,C,2,10/22/22 15:00
56600,13,11,11,17,D,2,10/22/22 15:00
56679,16,12,21,16,C,2,10/22/22 15:00
56536,17,14,18,20,C,2,10/22/22 15:00
56727,20,11,21,19,B,2,10/22/22 15:00
56500,18,16,20,16,B,2,10/22/22 15:00
56296,19,11,15,16,C,2,10/22/22 15:00
56657,14,11,22,20,C,2,10/22/22 15:00
57849,13,6,10,8,E,2,10/22/22 15:00
56342,19,9,17,7,D,2,10/22/22 15:00
57824,17,11,21,18,B,2,10/22/22 15:00
56654,16,10,15,15,C,2,10/22/22 15:00
57858,11,8,6,6,E,2,10/22/22 15:00
56530,20,11,17,11,C,2,10/22/22 15:00
57822,12,7,11,17,D,2,10/22/22 15:00
56481,14,13,15,16,C,2,10/22/22 15:00
56839,18,14,21,19,B,2,10/22/22 15:00
56779,13,9,9,11,D,2,10/22/22 15:00
56480,15,10,18,17,C,2,10/22/22 15:00
56825,18,8,19,17,C,2,10/22/22 15:00
56243,8,10,7,13,D,2,10/22/22 15:00
56348,19,10,14,17,C,2,10/22/22 15:00
56281,21,14,21,20,B,2,10/22/22 15:00
57817,19,11,20,15,C,2,10/22/22 15:00
56613,8,6,7,10,E,2,10/22/22 15:00
56347,18,13,20,15,C,2,10/22/22 15:00
56391,14,11,19,19,C,2,10/22/22 15:00
57819,20,10,20,19,B,2,10/22/22 15:00
